task,label,text,rationale,combine_flag,group_ids
beer2,1,"smell : whoh nelly , fantastic funk going down on this one !  a solid milk stout , with good aroma and flavor , and impeccable mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 1 1 1 1 ,1,3
beer2,1,"one of the first fruit flavored beers i 've had that i could drink multiple of . a perfect blend of blackberry and wheat . the beer itself is a nice orangey , copper color and is somewhat hazy .  m - the best part about this beer is the mouth feel . it 's got the perfect mouth feel with a nice look and delicious taste to back it up . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ,2,3
beer2,1,"this is the first chocolate beer i 've tried , and i expected it to be very dark and bitter . i thought it smelled great , it smelled like chocolate - as it should .  into the mouth it goes , the smoothness and creaminess of the beer is heavenly and excites me for the whatever flavor could be coming my way . pine , sticky sap , and caramel are among the flavors that rule it all . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1,3
beer2,1,"aroma was excellent ; a great array of floral and citrus hops , a slight sweetness , and an earthy grass smell . very nice . unfortunately the smell does n't translate quite as well to taste .  very creamy and smooth . the carbonation is quite low which gives this even more appeal . perfect . d- not the most complex beer , but still something i look forward to drinking ( and collecting ) each year . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1,3
beer2,1,"very , very well blended smelling . hints of lemon and mild cherry on the back . very good . t : wow , this is a bit of a disappointment at first .  mouthfeel - quite thick and chewy , you will know that much from the pour . perfectly smooth on the palate . slightly below average carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"a very nice scent , with spices and sugar prominent , particularly cinammon .  the flawless velvety , silky medium body melts the flavours together perfectly . ",0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 0 0 0 0 0 0 0 ,1,3
beer2,1,"appearance - dark brown color with a definite pronounced head with larger bubbles , very appetizing . smell - i love the way this beer smells . definite hints of coffee and other roasted goodies .  the mouthfeel is indeed creamy and the beer is quite drinkable . edit , re-review : had a bottle at the milwaukee airport 10/09 , and i was struck by just how creamy and perfect the mouthfeel on this brew is . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 ,2,3
beer2,1,"aroma is abundant with caramel malt sweetness , some green apple and a bit of melon .  the mouthfeel , however , is fantastic . this is an exceptionally smooth and creamy feeling beer , and it really improves the drinkability considerably . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,1,3
beer2,1,"s- great smell . citrus mostly with some really nice sweet tropical fruit notes .  rich , thick and full bodied , with flavors of brown sugar , belgian yeast , chocolate , booze and raisins . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"deep ruby/amber pour with a large billowing and frothy off white cap . lots of nice lace is left on the glass , and the head retention is great .  taste & mouthfeel : insane smoothness rolls of the tongue like a million dollar beer if i ever saw one . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0,2
beer2,1,"aroma is of pungent onion , leafy tobacco ... .interesting multi-faceted green noble hop smell .  mouthfeel is fantastic , thick and smooth , soooo smooth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"on the nose , this is where this beer really shines , and i have to give rogue credit for what they 've accomplished with this beer . there is a huge , smokey aroma , but there 's also considerable maple and bacon as well . there 's even a hint of salt on the nose as well , and i loved the combination of sweet maple , bacon and smoke in this beer . unfortunately ( i guess ) , very little of this comes through on the palate ... there 's a hint of smoke and maple , but otherwise this is a fairly bland , nothing special ale . there are no off flavors , and the beer certainly is n't repulsive ... it 's just kind of boring .  mouthfeel is amazing , thick , viscous , almost like a milkshake . best mouthfeel i have had in a beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 ,2,3
beer2,1,"phenomenal smell . bitter chocolate with espresso . but right off the first taste there 's something funny . then it 's really nice through the middle .  t/f : feel was wonderfully rich and creamy smooth , without being heavy , thick , or filling . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1,3
beer2,1,"the foam reminded me a duvel s : smell is just perfect . a bomb of honey , pepper , clove , vanilla , fruits ( apple and pear ) and a bit of citric zest . malts , the traditional belgium yeasts and flowery hops are also very noticed t : follows the nose , however much less sweet than expected which is a very positive point here .  excellent body ; truly perfect for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,1,3
beer2,1,") poured into my large gulden draak tulip , john by is is a blackish brown with a ridiculously large dark tan head that has tediously long last leaves heavy lace .  the body to this brew is full and creamy which really gives it a nice mouthfeel for a barleywine . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,0,2
beer2,1,"it smells honkytonkin fresh , and i 've never had a bock this fresh so it is an experience . it has a nice subtle but noticeable hop character along with some fruitiness and nuttiness .  between medium and full bodied , the elements are peppery and memorable , and an underlying creaminess impresses like satin on the tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 ,1,3
beer2,1,"s- raspberries covered in warm dark belgian chocolate with a hint of phenols in the background . d- decent to pretty good stout overall , it just needs some time to let the alcohol settle . the smell is immaculate and i wish it tasted more like it smelled .  a - a wonderful pale apricot topped with a pure white lace that fades quickly into the glass s - light and grassy , with a hint of the alcohol to come t - potent bitterness at the front mellows to sweet dried fruit flavors , with a spicy bitterness at the finish m - perfect ? in mouth feel is exactly balanced against the bitterness , and then coats the mouth to balance the lingering bitter bite d - dangerously so . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1,3
beer2,1,smell : outstanding . freshly squeezed orange juice and hop notes are present as well as a hint of grapefruit . i find it bland and boring . the smell promises great things but when you actually get around to tasting the beer you are sorely disappointed .  m - perfect . absolutely spot on with both body and carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"either way , great stuff t/m : sweet sugary oaky fruit . overall , amazing stuff . d : pretty intense . god , i love toronado  dangerously tasty with an amazing mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 ,2,3
beer2,1,"s= huge huge floral boquet of hops , massive overdose of sniffing ; some hints of malts . great air-freshener or for someone with a sniffing obsession . great deodorant or cologne .  m-on the low side of medium carb the beer is very full and creamy with no detectable oiliness . the texture is possibly the best i have had in an ipa , and although not bitter enough to satisfy true hop heads , the flavor is very interesting and pleasant , and the aroma complex . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"this is an extremely hoppy ipa , one of the hoppiest ever i think .  very easy to drink with a soft silken mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 ,1,3
beer2,1,"smell : a strong scent right off the bat . a good dose of belgian yeast rounds the nose out nicely . taste : like the nose , but unfortunately much weaker and less impressive , though still pleasant . sweet malt initially with some dark and red fruit , mostly berries and raisins .  absolutely perfect . d : thanks to jdv for this one . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 0 0 ,1,3
beer2,1,"poured from cask at the blind tiger ale house in nyc - got the last glass before they changed cask to brooklyn blast ( awesome beer btw ) for a brewery event first thing i noticed was the strong bourbon aroma - to be expected i suppose . not much head to be found in this glass . very smooth , tastes like bourbon as well - without the harshness though .  the texture rocks - silky and almost chewy . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 ,1,3
beer2,1,"aroma is incredibly rich , with fresh ground coffee , cocoa nibs , vanilla , roasted coffee beans , caramel , and a touch of oak . taste is not quite as explosive as the aroma , but still good . lots of coffee , roasted malt , caramel/vanilla sweetness , some toffee , and it finishes with some light astringency and whiff of alcohol .  i truly enjoyed every sip and the palate cleansing carbonation made every bite like the first . the carbonation and strong complex flavors force you to slow down a little to appreciate this truly unique concoction . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,1,3
beer2,1,"s : a wonderful blend of dark malty aromas and strong , lightly acidic , medium roasted coffee . the coffee smell is soft but dominates the aroma . if you are a coffee beer lover , this is where it 's at for coffee beer aroma .  soft and creamy texture , medium body and almost no carbonation . really nailed this . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"the smell was absolutely wonderful , and was probably the best aspect of this sample .  - feels bloody velvet sick lovely . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 ,1,3
beer2,1,"it is juicy and resiny in the aroma . just wonderful . the flavor is juicy , and a bit resiny , with the grapefruit flavors coming through .  mouthfeel is smooth creamy heavy on the tongue a bit chewy nice , overall this is wonderful and ill never turn this down . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"s : one of the best smelling pumpkin ales i 've tried . strong aroma of pumpkin pie spices , plenty of notes in it .  mouthfeel is very pleasing , smooth and medium bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"s- wow , some really dank hops ! ! ! i 'm hit with exceptional floral hops , lavender and jasmine , followed by citrusy hops and mangoes , you can get a very light sweet yeast smell in the backround but almost unnoticed . t- taste is nothing as promising as the smell , definate floral hop , lavender and jasmine , citurs and mango flavors are somewhat lacking almost a little watered down on the taste , of course it follows with a nice light belgian yeast to subdue the hops . nice light/medium body , would have liked more body , seemed watery .  m - full , rich , viscous , light carbonation , chocolate creamy finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 0 0 0 0 ,2,3
beer2,1,"pours an almost-perfect looking irish red . a great , bright red color with a thick white head that retains throughout the entire drink .  full , super creamy body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0,2
beer2,1,"smells wonderful ! big citrus notes with some grapefruit and a great citrus peel . bursting with aroma . taste follows the nose , but is a bit more subdued .  velvety smooth mouthfeel , actually . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,2,3
beer2,1,"hints of port on the backend . smells perfect ! t : a nice nice blend for a strong ale . some grape juice in the middle with some port on the backend . a nice clean finish . the nose was a bit deceiving because the booze bite smelled a lot stronger than in tasted . it is a very solid brew , and i would definitely like to grab a few more bottles .  silky in the mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 ,1,3
beer2,1,"smells excellent . sweet , spicy graham cracker , hints of nutmeg , cocoa powder , vanilla , tootsie rolls and malt .  mouthfeel was smooth and silky . very nice ale . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"this beer looked great , right from the start . nice nitro cascade as it was poured , resulting in a 2 finger thick creamy head that left a heavy lace from start to finish . color was an inviting gold/amber .  mouthfeel - very nice feel , smooth and creamy with the perfect amount of carbonation . the bottle conditioning really left a nice feel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 ,0,2
beer2,1,"smell-wise it 's exactly what i 'm looking for - tons of subtly sweet floral hops . though this beer is complex and intriguing , it does n't leave me in the mood to have another . so this is n't an everday drinking beer , more a quality novelty .  fantastic mouthfeel helping to make this a truly drinkable brew . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 ,1,3
beer2,1,"served in a tulip glass , came to me as a beautifully perfect pour , a creamy full inch of head and a hazy golden amber .  m : creamy with a very smooth carbonation , tiny bubbles . and what a beautiful body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 ,0,2
beer2,1,"appearance : the beer pours a dead black .  palate : perfect , really . ",0 0 0 0 0 0 0 0 00 0 1 1 1 1 ,0,2
beer2,1,pours a crystal clear copper with a full off-white head that has stellar retention . torpedo is a very beautiful beer .  really good mouthfeel . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,0,2
beer2,1,"carmel sweetness on the nose . robust malts . surprising yeasty profile . musty . very complex and shifting nose . where does this beer start ?  mouthfeel is very smooth , with low to medium carbonation , and a full body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"s : a refreshing , sweet pine scent hits the nose with some lemon and spice behind it .  for all the previously mentioned bitter qualities , the mouthfeel is exceptionally smooth . perfectly carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"s-heavy diacetyl aroma , malty backbone , with a slight citrus hop note . t- delivers what the nose promises , tastes buttery with a nice sweet malt backbone and finishes nicely with some bittering hops .  definitely a sipper d/t high abv , bourbon taste and thickness . one of the best imperial stouts ever . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 ,1,3
beer2,1,"tastes good too , a little bit less hoppy than it smells , but still good . tends to leave me with a slightly bitter mouth , but very drinkable otherwise .  t & m- big lush mouth feel with a long drawn-out smoothness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"s : you can easily smell the spicy notes , coriander , and lemon - a reviving scent . t : lemon and spicy/peppery at the start , but the lemon dominates the aftertaste .  a thick , chewy body rounds out the mouthfeel , and the full malt profile hides the alcohol while accentuating the flavors making this beer strong , but very drinkable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"the nose on this beer is great . rich chocolate malts , roasted malt , sweet milk chocolate , there is a hint of tootsie roll and powdered cocoa . very nice chocolate taste , but i dont think you would think this was beer in a blind taste test .  a fantastically smooth and creamy mouthfeel that leaves you begging for another pint . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"had a very good aroma , fresh raspberries and a gingerbread malty .  mouthfeel is heavy as hell and thick , very chewy with minimal amount of carbonation , heavenly . ",0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
beer2,1,"really , the coffee notes in the nose are fantastic . t : taste is really hitting the spot !  m : superb in my opinion . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 0 ,1,3
beer2,1,"aroma is of a simcoe forward dipa .  floral taste flows into a yeast-centric raisin and fig body with a clove punch and an incredibly round , estery mouthfeel that warms in the mouth as the malt matures . fruity , but in a fig sort of fruity way , with a round , peppery , malty , incredibly complex and balanced body that also possesses a certain nuttiness to it . very smooth . ",0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,3
